step,time_sec,vehicle_id,x_position,speed,lane_index,is_controlled,crashed
1,0.2,2690230211232,670.9712943726117,20.33716514427408,1,False,False
1,0.2,2690230211424,685.1376810712752,22.578717058401523,1,False,False
1,0.2,2690230210272,698.0257120608723,22.54745590947766,1,False,False
1,0.2,2690230208208,710.4816269151949,20.65508550901081,1,False,False
1,0.2,2690230210704,723.4621775585246,21.324002816803407,1,False,False
1,0.2,2690230210560,736.0858104037158,22.140451357803222,1,False,False
1,0.2,2690230211280,749.1104414646812,21.800112823821216,0,False,False
1,0.2,2690230211472,763.6192193068005,21.49986884454736,0,False,False
1,0.2,2690230210128,776.9464177954119,22.37712929978044,1,False,False
1,0.2,2690230208784,788.8899733213916,20.702407265580604,0,False,False
1,0.2,2690230208352,801.8476919891848,20.170270663623164,0,False,False
1,0.2,2690230210512,816.8652979651881,21.402806421602207,0,False,False
1,0.2,2690230210080,832.0122743259813,22.30666751494696,0,False,False
1,0.2,2690230211568,843.9970479078543,20.639141097730953,0,False,False
1,0.2,2690230208256,856.6059969300126,19.998636551727326,0,False,False
1,0.2,2690230210464,868.4564086347672,20.045781983519905,1,False,False
1,0.2,2690230210224,881.3657810927897,22.097447423867465,0,False,False
1,0.2,2690230210320,894.9605675463497,20.901271147445197,1,False,False
1,0.2,2690230210800,909.0541070376169,22.789618972297184,1,False,False
1,0.2,2690230208640,921.6078346296516,19.83583379607744,1,False,False
1,0.2,2690230210896,933.3754618983642,19.803022529062265,1,False,False
1,0.2,2690230210656,946.8881221723549,22.23105791876701,1,False,False
1,0.2,2690230209936,960.2561517491288,21.21399297290182,1,False,False
1,0.2,2690230209696,974.1405228041128,21.079647564989212,1,False,False
1,0.2,2690230210608,988.6456225079347,21.977981055505772,1,False,False
1,0.2,2690230208400,1001.5284760444766,21.72437171219417,0,False,False
1,0.2,2690230210752,1014.0186720640803,21.781607446769033,0,False,False
1,0.2,2690230208592,1026.7360687547373,23.175010397841458,1,False,False
1,0.2,2690230209984,1038.2135709156087,21.476504231220897,0,False,False
2,0.4,2690230209216,242.96518813625588,25.0,0,True,False
2,0.4,2690230209408,254.09254153961473,19.151364858753702,0,False,False
2,0.4,2690230209360,269.5545477011157,21.245175944549004,0,False,False
2,0.4,2690230209072,280.7930653183221,19.120692565512083,1,False,False
2,0.4,2690230209840,295.45748581454234,19.554968540876025,1,False,False
2,0.4,2690230209792,308.7801296533155,21.40729401659949,0,False,False
2,0.4,2690230210992,320.82285138388426,19.480725203930433,1,False,False
2,0.4,2690230211520,333.7471590335257,19.077435907852003,1,False,False
2,0.4,2690230208688,348.70974259774766,20.862071957220408,1,False,False
2,0.4,2690230210416,361.80768775742854,20.28420807085763,1,False,False
2,0.4,2690230209600,375.77365059959124,19.787040890739085,0,False,False
2,0.4,2690230211088,390.25123958011204,21.392992924594243,1,False,False
2,0.4,2690230208304,402.8299735584453,19.347697131228514,0,False,False
2,0.4,2690230209744,416.43300640209213,19.73730030720893,0,False,False
2,0.4,2690230209120,430.3200135137962,19.457176902649174,1,False,False
2,0.4,2690230209552,446.1496078859245,22.879510012289913,0,False,False
2,0.4,2690230210848,458.57843088148525,19.718007216734424,1,False,False
2,0.4,2690230208448,472.4757182485288,19.265965210416145,1,False,False
2,0.4,2690230211376,485.1587272477191,20.002264965912957,1,False,False
2,0.4,2690230208736,498.98192237318096,19.428807568803496,1,False,False
2,0.4,2690230208880,512.4564362787249,20.812435845164696,1,False,False
2,0.4,2690230208976,525.0420242242434,20.44211576251766,1,False,False
2,0.4,2690230211184,538.4942432293773,20.476555961245776,1,False,False
2,0.4,2690230209024,553.184128149968,20.280610122136576,0,False,False
2,0.4,2690230210032,566.5244463021205,19.809408951438545,0,False,False
2,0.4,2690230208496,579.8326810938664,21.694033757247386,0,False,False
2,0.4,2690230208928,592.6536482273385,19.578793356462036,1,False,False
2,0.4,2690230208544,606.7895239441744,19.116726767266005,1,False,False
2,0.4,2690230208832,622.8386263896571,22.679735612912058,1,False,False
2,0.4,2690230211136,636.2992657799749,20.46901799391054,0,False,False
2,0.4,2690230211040,649.474168999705,19.38270157724013,0,False,False
2,0.4,2690230211328,663.8542796180936,22.946607358841337,0,False,False
2,0.4,2690230211232,674.9587274014666,19.137165144274086,1,False,False
2,0.4,2690230211424,689.5734244829556,21.378717058401527,1,False,False
2,0.4,2690230210272,702.4552032427678,21.347455909477663,1,False,False
2,0.4,2690230208208,714.532644016997,19.455085509010814,1,False,False
2,0.4,2690230210704,727.6469781218852,20.12400281680341,1,False,False
2,0.4,2690230210560,740.4764509765373,21.60455104392605,1,False,False
2,0.4,2690230211280,753.3904640294455,20.60011282382122,0,False,False
2,0.4,2690230211472,767.8391930757099,20.299868844547365,0,False,False
2,0.4,2690230210128,781.4108908848443,22.2124004495329,1,False,False
2,0.4,2690230208784,792.9504547745078,19.502407265580608,0,False,False
2,0.4,2690230208352,805.8017461219093,18.970270663623168,0,False,False
2,0.4,2690230210512,821.0658592495085,20.20280642160221,0,False,False
2,0.4,2690230210080,836.3936078289706,21.106667514946963,0,False,False
2,0.4,2690230211568,848.0448761274005,19.439141097730957,0,False,False
2,0.4,2690230208256,860.538088930777,19.061812336792578,0,False,False
2,0.4,2690230210464,872.3929657011752,18.99710407443693,1,False,False
2,0.4,2690230210224,885.7802885205862,22.021714767436418,0,False,False
2,0.4,2690230210320,899.0608217758388,19.7012711474452,1,False,False
2,0.4,2690230210800,913.5320308320762,21.58961897229719,1,False,False
2,0.4,2690230208640,925.4950013888672,18.635833796077446,1,False,False
2,0.4,2690230210896,937.2560664041766,18.60302252906227,1,False,False
2,0.4,2690230210656,951.1518424567978,21.031057918767015,1,False,False
2,0.4,2690230209936,964.4189503437092,20.013992972901825,1,False,False
2,0.4,2690230209696,978.2764523171106,19.879647564989217,1,False,False
2,0.4,2690230210608,993.0039262193113,21.44858104108851,1,False,False
2,0.4,2690230208400,1005.7933503869156,20.524371712194174,0,False,False
2,0.4,2690230210752,1018.2949935534342,20.581607446769038,0,False,False
2,0.4,2690230208592,1031.3710708343056,23.175010397841458,1,False,False
2,0.4,2690230209984,1042.5088717618526,21.476504231220897,0,False,False
3,0.6,2690230209216,247.96518813625585,25.0,0,True,False
3,0.6,2690230209408,257.76302686913505,18.02864067226217,1,False,False
3,0.6,2690230209360,273.7691327875117,20.749491965565756,0,False,False
3,0.6,2690230209072,284.5372038314245,17.920692565512088,1,False,False
3,0.6,2690230209840,299.28971347642147,18.413827371314287,1,False,False
3,0.6,2690230209792,313.04533350811624,21.16224347203971,0,False,False
3,0.6,2690230210992,324.6389964246703,18.280725203930437,1,False,False
3,0.6,2690230211520,337.4826462150961,17.877435907852007,1,False,False
3,0.6,2690230208688,352.80215698919176,19.662071957220412,1,False,False
3,0.6,2690230210416,365.8106713258759,19.511338818264818,1,False,False
3,0.6,2690230209600,379.65486148077616,18.682822418792867,0,False,False
3,0.6,2690230211088,394.48477302089884,20.731275655744653,1,False,False
3,0.6,2690230208304,406.619512984691,18.14769713122852,0,False,False
3,0.6,2690230209744,420.34721429513974,19.268405126238758,0,False,False
3,0.6,2690230209120,434.15258039683494,18.596965605702785,1,False,False
3,0.6,2690230209552,450.71749946313844,22.67567969725138,0,False,False
3,0.6,2690230210848,462.44203232483216,18.51800721673443,1,False,False
3,0.6,2690230208448,476.248911290612,18.06596521041615,1,False,False
3,0.6,2690230211376,489.0791802409017,18.80226496591296,1,False,False
3,0.6,2690230208736,502.7876838869417,18.2288075688035,1,False,False
3,0.6,2690230208880,516.462633289833,19.6124358451647,1,False,False
3,0.6,2690230208976,528.9808939107206,19.242115762517663,1,False,False
3,0.6,2690230211184,542.5688908716443,20.165918140644408,1,False,False
3,0.6,2690230209024,557.1602501743954,19.08061012213658,0,False,False
3,0.6,2690230210032,570.4063280924082,18.60940895143855,0,False,False
3,0.6,2690230208496,584.149201159156,21.35842801622867,0,False,False
3,0.6,2690230208928,596.4894068986309,18.37879335646204,1,False,False
3,0.6,2690230208544,610.5328692976276,17.91672676726601,1,False,False
3,0.6,2690230208832,627.3381809871729,22.135549362989742,1,False,False
3,0.6,2690230211136,640.3130693787571,19.269017993910545,0,False,False
3,0.6,2690230211040,653.270709315153,18.182701577240135,0,False,False
3,0.6,2690230211328,668.4324711765997,22.777931062977558,0,False,False
3,0.6,2690230211232,678.7061604303213,17.93716514427409,1,False,False
3,0.6,2690230211424,693.7691678946359,20.17871705840153,1,False,False
3,0.6,2690230210272,706.6446944246634,20.147455909477667,1,False,False
3,0.6,2690230208208,718.3436611187992,18.25508550901082,1,False,False
3,0.6,2690230210704,731.5578934903996,18.924002816803416,1,False,False
3,0.6,2690230210560,744.7670726546205,21.169561737727157,1,False,False
3,0.6,2690230211280,757.4304865942097,19.400112823821225,0,False,False
3,0.6,2690230211472,771.8191668446194,19.09986884454737,0,False,False
3,0.6,2690230210128,785.8423236929423,22.046623552141682,1,False,False
3,0.6,2690230208784,796.7709362276238,18.302407265580612,0,False,False
3,0.6,2690230208352,809.515800254634,17.770270663623172,0,False,False
3,0.6,2690230210512,825.026420533829,19.002806421602216,0,False,False
3,0.6,2690230210080,840.53494133196,19.906667514946967,0,False,False
3,0.6,2690230211568,851.8527043469467,18.23914109773096,0,False,False
3,0.6,2690230208256,864.3031651192324,18.39541172376017,0,False,False
3,0.6,2690230210464,876.1305531719461,18.095680375734673,1,False,False
3,0.6,2690230210224,890.1647124820538,21.722699452749744,0,False,False
3,0.6,2690230210320,902.9210760053278,18.501271147445205,1,False,False
3,0.6,2690230210800,917.7699546265357,20.389618972297193,1,False,False
3,0.6,2690230208640,929.1421681480826,17.43583379607745,1,False,False
3,0.6,2690230210896,940.8966709099891,17.403022529062273,1,False,False
3,0.6,2690230210656,955.1888446668996,19.83105791876702,0,False,False
3,0.6,2690230209936,968.3417489382895,18.81399297290183,1,False,False
3,0.6,2690230209696,982.1723818301085,18.67964756498922,1,False,False
3,0.6,2690230210608,997.2646471889298,21.035975946657707,1,False,False
3,0.6,2690230208400,1009.8182247293544,19.32437171219418,0,False,False
3,0.6,2690230210752,1022.3320705026764,19.45273951262845,0,False,False
3,0.6,2690230208592,1036.0060729138738,23.175010397841458,1,False,False
3,0.6,2690230209984,1046.8041726080965,21.476504231220897,0,False,False
4,0.8,2690230209216,252.96518813625582,25.0,0,True,False
4,0.8,2690230209408,261.26540267205354,17.15632831011355,1,False,False
4,0.8,2690230209360,277.8904374047004,20.33652949839608,0,False,False
4,0.8,2690230209072,288.0413423445269,16.720692565512092,1,False,False
4,0.8,2690230209840,302.9053244116024,17.436031326208738,1,False,False
4,0.8,2690230209792,317.261223126854,20.913279421081185,0,False,False
4,0.8,2690230210992,328.21514146545644,17.08072520393044,1,False,False
4,0.8,2690230211520,340.9781333966665,16.67743590785201,1,False,False
4,0.8,2690230208688,356.65457138063584,18.462071957220417,1,False,False
4,0.8,2690230210416,369.6686961003706,18.873091325818432,1,False,False
4,0.8,2690230209600,383.32560166605947,17.720750370199696,0,False,False
4,0.8,2690230211088,398.59001623527166,20.127707035345246,1,False,False
4,0.8,2690230208304,410.16905241093673,16.947697131228523,0,False,False
4,0.8,2690230209744,424.17514242716413,18.899387036154494,0,False,False
4,0.8,2690230209120,437.819192629764,17.81981317236511,1,False,False
4,0.8,2690230209552,455.2291568143621,22.324865643793817,0,False,False
4,0.8,2690230210848,466.06563376817905,17.318007216734433,1,False,False
4,0.8,2690230208448,479.7821043326952,16.865965210416153,1,False,False
4,0.8,2690230211376,492.7596332340843,17.602264965912966,1,False,False
4,0.8,2690230208736,506.35344540070236,17.028807568803504,1,False,False
4,0.8,2690230208880,520.2998295703273,18.412435845164705,1,False,False
4,0.8,2690230208976,532.6281400724054,18.042115762517668,1,False,False
4,0.8,2690230211184,546.5811262538323,19.850068516167614,1,False,False
4,0.8,2690230209024,560.8963721988227,17.880610122136584,0,False,False
4,0.8,2690230210032,574.0482098826959,17.409408951438554,0,False,False
4,0.8,2690230208496,588.3981426560315,21.015175540887025,0,False,False
4,0.8,2690230208928,600.0851655699233,17.178793356462045,1,False,False
4,0.8,2690230208544,614.0393862182243,16.858994028062185,1,False,False
4,0.8,2690230208832,631.7292566270933,21.594970313155848,1,False,False
4,0.8,2690230211136,644.0868729775392,18.06901799391055,0,False,False
4,0.8,2690230211040,656.8272496306009,17.024339709466183,0,False,False
4,0.8,2690230211328,672.9763792919241,22.600668193782834,0,False,False
4,0.8,2690230211232,682.2135934591762,16.737165144274094,1,False,False
4,0.8,2690230211424,697.7249113063161,18.978717058401536,1,False,False
4,0.8,2690230210272,710.5941856065589,18.94745590947767,1,False,False
4,0.8,2690230208208,721.9146782206013,17.055085509010823,1,False,False
4,0.8,2690230210704,735.1325504607422,17.72400281680342,1,False,False
4,0.8,2690230210560,748.9760949813534,20.811079223665622,1,False,False
4,0.8,2690230211280,761.230509158974,18.20011282382123,0,False,False
4,0.8,2690230211472,775.5591406135288,17.904865385177846,0,False,False
4,0.8,2690230210128,790.2405951380397,21.880884304533684,1,False,False
4,0.8,2690230208784,800.3514176807399,17.102407265580617,0,False,False
4,0.8,2690230208352,812.9898543873586,16.570270663623177,0,False,False
4,0.8,2690230210512,828.7469818181494,17.80280642160222,0,False,False
4,0.8,2690230210080,844.4362748349495,18.70666751494697,0,False,False
4,0.8,2690230211568,855.4205325664929,17.039141097730965,0,False,False
4,0.8,2690230208256,867.9465675608486,17.889790177824985,0,False,False
4,0.8,2690230210464,879.6948662518762,17.29055460991921,1,False,False
4,0.8,2690230210224,894.4896760861831,21.438641823109627,0,False,False
4,0.8,2690230210320,906.5413302348169,17.30127114744521,1,False,False
4,0.8,2690230210800,921.7678784209951,19.189618972297197,1,False,False
4,0.8,2690230208640,932.5493349072981,16.235833796077454,1,False,False
4,0.8,2690230210896,944.2972754158016,16.203022529062277,1,False,False
4,0.8,2690230210656,959.0966481128206,19.732896444183044,0,False,False
4,0.8,2690230209936,972.0245475328699,17.613992972901833,1,False,False
4,0.8,2690230209696,985.8283113431063,17.479647564989225,1,False,False
4,0.8,2690230210608,1001.4490723580516,20.71152442050508,1,False,False
4,0.8,2690230208400,1013.6030990717932,18.124371712194183,0,False,False
4,0.8,2690230210752,1026.1650602201746,18.654077266984505,0,False,False
4,0.8,2690230208592,1040.641074993442,23.175010397841458,1,False,False
4,0.8,2690230209984,1051.0994734543403,21.476504231220897,0,False,False
5,1.0,2690230209216,257.96518813625585,25.0,0,True,False
5,1.0,2690230209408,264.62266210932535,16.38173238476254,1,False,False
5,1.0,2690230209360,281.933609270512,19.986857736984867,0,False,False
5,1.0,2690230209072,291.30548085762933,15.520692565512093,1,False,False
5,1.0,2690230209840,306.33324133545693,16.565510598888416,1,False,False
5,1.0,2690230209792,321.42717320074513,20.662359975916523,0,False,False
5,1.0,2690230210992,331.5512865062425,15.880725203930444,1,False,False
5,1.0,2690230211520,344.2336205782369,15.477435907852012,1,False,False
5,1.0,2690230208688,360.2669857720799,17.26207195722042,1,False,False
5,1.0,2690230210416,373.40611887509584,18.334262077806837,1,False,False
5,1.0,2690230209600,386.8107371563185,16.852320953500584,0,False,False
5,1.0,2690230211088,402.5778235396491,19.570909633220545,1,False,False
5,1.0,2690230208304,413.4785918371824,15.747697131228525,0,False,False
5,1.0,2690230209744,427.93405318413915,18.598668356739367,0,False,False
5,1.0,2690230209120,441.334243203783,17.095177522951207,1,False,False
5,1.0,2690230209552,459.67286162910176,22.03788315222299,0,False,False
5,1.0,2690230210848,469.44923521152595,16.118007216734437,1,False,False
5,1.0,2690230208448,483.0752973747784,15.665965210416156,1,False,False
5,1.0,2690230211376,496.20008622726687,16.40226496591297,1,False,False
5,1.0,2690230208736,509.67920691446307,15.828807568803507,1,False,False
5,1.0,2690230208880,523.8914806785795,17.21243584516471,1,False,False
5,1.0,2690230208976,536.074272952475,17.026707363613856,0,False,False
5,1.0,2690230211184,550.5296277804817,19.52485082458603,1,False,False
5,1.0,2690230209024,564.39249422325,16.68061012213659,0,False,False
5,1.0,2690230210032,577.4500916729836,16.209408951438558,0,False,False
5,1.0,2690230208496,592.577741702918,20.660768116563325,0,False,False
5,1.0,2690230208928,603.4409242412158,15.978793356462047,1,False,False
5,1.0,2690230208544,617.3598545338278,16.146619676090616,1,False,False
5,1.0,2690230208832,636.0120640197496,21.050554245707687,1,False,False
5,1.0,2690230211136,647.6206765763212,16.869017993910553,0,False,False
5,1.0,2690230211040,660.1754421930341,16.248869371518495,0,False,False
5,1.0,2690230211328,677.4639239012175,22.113620212688545,0,False,False
5,1.0,2690230211232,685.481026488031,15.537165144274095,1,False,False
5,1.0,2690230211424,701.4406547179965,17.77871705840154,1,False,False
5,1.0,2690230210272,714.3036767884544,17.747455909477676,1,False,False
5,1.0,2690230208208,725.2456953224035,15.855085509010825,1,False,False
5,1.0,2690230210704,738.4976254631644,16.524002816803424,0,False,False
5,1.0,2690230210560,753.117594672307,20.51200160157549,1,False,False
5,1.0,2690230211280,764.7905317237382,17.000112823821233,0,False,False
5,1.0,2690230211472,779.0664075342291,16.832386689332242,0,False,False
5,1.0,2690230210128,794.6057367235948,21.715386366793954,1,False,False
5,1.0,2690230208784,803.691899133856,15.902407265580619,0,False,False
5,1.0,2690230208352,816.2239085200832,15.370270663623177,0,False,False
5,1.0,2690230210512,832.2275431024699,16.602806421602224,0,False,False
5,1.0,2690230210080,848.0976083379388,17.506667514946976,0,False,False
5,1.0,2690230211568,858.748360786039,15.839141097730968,0,False,False
5,1.0,2690230208256,871.4970293054454,17.49936779383284,0,False,False
5,1.0,2690230210464,883.1027843413812,16.548966805488853,1,False,False
5,1.0,2690230210224,898.7605494723881,21.193427602975795,0,False,False
5,1.0,2690230210320,909.921584464306,16.101271147445214,1,False,False
5,1.0,2690230210800,925.5258022154545,17.9896189722972,1,False,False
5,1.0,2690230208640,935.7165016665136,15.035833796077453,1,False,False
5,1.0,2690230210896,947.457879921614,15.01021325585833,1,False,False
5,1.0,2690230210656,963.008706080611,19.599341813641303,0,False,False
5,1.0,2690230209936,975.4673461274502,16.413992972901838,1,False,False
5,1.0,2690230209696,989.2442408561042,16.27964756498923,1,False,False
5,1.0,2690230210608,1005.5734041342639,20.455313110919178,1,False,False
5,1.0,2690230208400,1017.1479734142321,16.924371712194187,0,False,False
5,1.0,2690230210752,1029.8556535036976,18.093488619462065,0,False,False
5,1.0,2690230208592,1045.2760770730104,23.175010397841458,1,False,False
5,1.0,2690230209984,1055.3947743005842,21.476504231220897,0,False,False
6,1.2,2690230209216,262.9651881362559,25.0,0,True,False
6,1.2,2690230209408,267.84040777088563,15.662198778953448,1,False,False
6,1.2,2690230209360,285.91031340551376,19.686545580200377,0,False,False
6,1.2,2690230209072,294.32961937073173,14.320692565512092,1,False,False
6,1.2,2690230209840,309.59207465320947,15.763449777929358,1,False,False
6,1.2,2690230209792,325.54284258722885,20.409974398620317,0,False,False
6,1.2,2690230210992,334.6474315470286,14.680725203930443,1,False,False
6,1.2,2690230211520,347.2491077598073,14.277435907852011,1,False,False
6,1.2,2690230208688,363.63940016352404,16.062071957220425,1,False,False
6,1.2,2690230210416,377.041112304708,17.871086019568992,1,False,False
6,1.2,2690230209600,390.1267049402752,16.04592780017708,0,False,False
6,1.2,2690230211088,406.4568542038103,19.050741946905433,1,False,False
6,1.2,2690230208304,416.5481312634281,14.547697131228524,0,False,False
6,1.2,2690230209744,431.6368035195952,18.355234261684455,0,False,False
6,1.2,2690230209120,444.70673129154295,16.402117805942456,1,False,False
6,1.2,2690230209552,464.0637453890591,21.789981478313244,0,False,False
6,1.2,2690230210848,472.5928366548728,14.918007216734436,1,False,False
6,1.2,2690230208448,486.12849041686167,14.465965210416154,1,False,False
6,1.2,2690230211376,499.4005392204495,15.20226496591297,1,False,False
6,1.2,2690230208736,512.7649684282237,14.628807568803506,1,False,False
6,1.2,2690230208880,527.2459510552485,16.012435845164713,1,False,False
6,1.2,2690230208976,539.3934792362511,16.40582204355798,0,False,False
6,1.2,2690230211184,554.4122503154391,19.18620209042027,1,False,False
6,1.2,2690230209024,567.6486162476773,15.48061012213659,0,False,False
6,1.2,2690230210032,580.6170465640197,15.200323753271508,0,False,False
6,1.2,2690230208496,596.685534590275,20.291711863028524,0,False,False
6,1.2,2690230208928,606.5566829125082,14.778793356462046,1,False,False
6,1.2,2690230208544,620.5529188874096,15.637349071931109,1,False,False
6,1.2,2690230208832,640.1853847420491,20.49569415892074,1,False,False
6,1.2,2690230211136,650.9144801751033,15.669017993910556,0,False,False
6,1.2,2690230211040,663.3878359827308,15.731381682691637,0,False,False
6,1.2,2690230211328,681.8549366987438,21.647139796795734,0,False,False
6,1.2,2690230211232,688.5084595168859,14.337165144274094,1,False,False
6,1.2,2690230211424,704.9163981296767,16.578717058401544,1,False,False
6,1.2,2690230210272,717.77316797035,16.54745590947768,1,False,False
6,1.2,2690230208208,728.3367124242058,14.655085509010824,1,False,False
6,1.2,2690230210704,741.7063561120588,15.93188321468356,0,False,False
6,1.2,2690230210560,757.2025672425831,20.259874592201,1,False,False
6,1.2,2690230211280,768.1105542885025,15.800112823821236,0,False,False
6,1.2,2690230211472,782.3680677225744,15.881934455823561,0,False,False
6,1.2,2690230210128,798.9377786021709,21.54975236213007,1,False,False
6,1.2,2690230208784,806.7923805869722,14.702407265580618,0,False,False
6,1.2,2690230208352,819.217962652808,14.170270663623176,0,False,False
